pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,national_poll,recent_poll
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,39,1500,Voters,2023-06-25,2023-06-25,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,41,1181,Voters,2023-06-25,2023-06-25,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,41,1181,Voters,2023-06-25,2023-06-25,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1181,Voters,2023-06-25,2023-06-25,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,6000,Voters,2023-06-23,2023-06-25,1,Older
Siena,2.7,New York,Donald Trump,REP,28,817,Voters,2023-06-20,2023-06-25,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-22,2023-06-24,1,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,40,1065,Voters,2023-06-21,2023-06-23,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-21,2023-06-23,1,Older
HarrisX,1.5,NA,Donald Trump,REP,45,2875,Voters,2023-06-19,2023-06-23,1,Older
Cygnal,2.1,NA,Donald Trump,REP,45.8,2010,Voters,2023-06-20,2023-06-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-06-20,2023-06-22,1,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,51,1120,Voters,2023-06-14,2023-06-22,0,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,54,1046,Voters,2023-06-14,2023-06-22,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-19,2023-06-21,1,Older
Emerson,2.9,NA,Donald Trump,REP,43.4,1015,Voters,2023-06-19,2023-06-20,1,Older
Emerson,2.9,NA,Donald Trump,REP,41.4,1015,Voters,2023-06-19,2023-06-20,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-18,2023-06-20,1,Older
YouGov,3,NA,Donald Trump,REP,42,1091,Voters,2023-06-16,2023-06-20,1,Older
Hart/POS,2.6,NA,Donald Trump,REP,45,1000,Voters,2023-06-16,2023-06-20,1,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,43,500,Voters,2023-06-17,2023-06-19,0,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,45,500,Voters,2023-06-17,2023-06-19,0,Older
Public Opinion Strategies,1.6,Pennsylvania,Donald Trump,REP,45,500,Voters,2023-06-17,2023-06-19,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-06-17,2023-06-19,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,49,1000,Voters,2023-06-15,2023-06-19,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-16,2023-06-18,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-15,2023-06-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-14,2023-06-16,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,45,2090,Voters,2023-06-14,2023-06-15,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,40,2090,Voters,2023-06-14,2023-06-15,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,47,2090,Voters,2023-06-14,2023-06-15,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,40,2090,Voters,2023-06-14,2023-06-15,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-13,2023-06-15,1,Older
J.L. Partners,1.6,NA,Donald Trump,REP,44,1000,Voters,2023-06-12,2023-06-15,1,Older
Rasmussen,2.1,NA,Donald Trump,REP,45,986,Voters,2023-06-12,2023-06-14,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-12,2023-06-14,1,Older
Big Village,1.2,NA,Donald Trump,REP,42.7,2020,Adults,2023-06-09,2023-06-14,1,Older
Big Village,1.2,NA,Donald Trump,REP,44.8,1679,Voters,2023-06-09,2023-06-14,1,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,44,600,Voters,2023-06-08,2023-06-14,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-11,2023-06-13,1,Older
YouGov,3,NA,Donald Trump,REP,39,1500,Adults,2023-06-10,2023-06-13,1,Older
YouGov,3,NA,Donald Trump,REP,41,1303,Voters,2023-06-10,2023-06-13,1,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,43,913,Voters,2023-06-08,2023-06-13,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-10,2023-06-12,1,Older
Premise,1.9,NA,Donald Trump,REP,43,1918,Adults,2023-06-09,2023-06-12,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1466,Voters,2023-06-09,2023-06-12,1,Older
Quinnipiac,2.8,NA,Donald Trump,REP,44,1735,Voters,2023-06-08,2023-06-12,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,37,1500,Voters,2023-06-10,2023-06-11,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,36,1500,Voters,2023-06-10,2023-06-11,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-06-10,2023-06-11,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1173,Voters,2023-06-10,2023-06-11,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,40,1173,Voters,2023-06-10,2023-06-11,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,44,1173,Voters,2023-06-10,2023-06-11,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-06-09,2023-06-11,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-08,2023-06-10,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-07,2023-06-09,1,Older
Spry Strategies,1.5,NA,Donald Trump,REP,44.5,1250,Voters,2023-06-06,2023-06-09,1,Older
Suffolk,2.9,NA,Donald Trump,REP,32.2,1000,Voters,2023-06-05,2023-06-09,1,Older
PPP,1.4,Washington,Donald Trump,REP,36,773,Voters,2023-06-07,2023-06-08,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-06,2023-06-08,1,Older
UMass Amherst/YouGov,2.4,NA,Donald Trump,REP,40,1133,Adults,2023-05-31,2023-06-08,1,Older
Cygnal,2.1,Georgia,Donald Trump,REP,42,600,Voters,2023-06-05,2023-06-07,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-06-05,2023-06-07,1,Older
Emerson,2.9,California,Donald Trump,REP,31.7,1056,Voters,2023-06-04,2023-06-07,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-06-04,2023-06-06,1,Older
Gonzales Research & Media Services,1.2,Maryland,Donald Trump,REP,35.1,841,Voters,2023-05-30,2023-06-06,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-03,2023-06-05,1,Older
Data for Progress,2.6,NA,Donald Trump,REP,45,1625,Voters,2023-05-25,2023-06-05,1,Older
Data for Progress,2.6,NA,Donald Trump,REP,44,1625,Voters,2023-05-25,2023-06-05,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-06-02,2023-06-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-06-01,2023-06-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-31,2023-06-02,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-30,2023-06-01,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1911,Adults,2023-05-29,2023-06-01,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1496,Voters,2023-05-29,2023-06-01,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,37,1500,Voters,2023-05-31,2023-05-31,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,38,1500,Voters,2023-05-31,2023-05-31,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,39,1500,Voters,2023-05-31,2023-05-31,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,41,1207,Voters,2023-05-31,2023-05-31,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,42,1207,Voters,2023-05-31,2023-05-31,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1207,Voters,2023-05-31,2023-05-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-29,2023-05-31,1,Older
YouGov,3,NA,Donald Trump,REP,39,1500,Adults,2023-05-27,2023-05-31,1,Older
YouGov,3,NA,Donald Trump,REP,40,1313,Voters,2023-05-27,2023-05-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-05-28,2023-05-30,1,Older
YouGov,3,NA,Donald Trump,REP,41,1015,Voters,2023-05-25,2023-05-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,44,5000,Voters,2023-05-27,2023-05-29,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,6000,Voters,2023-05-26,2023-05-28,1,Older
Big Village,1.2,NA,Donald Trump,REP,42.9,1000,Adults,2023-05-26,2023-05-28,1,Older
Big Village,1.2,NA,Donald Trump,REP,45.3,853,Voters,2023-05-26,2023-05-28,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5700,Voters,2023-05-25,2023-05-27,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-05-24,2023-05-26,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-05-23,2023-05-25,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,44,1035,Voters,2023-05-22,2023-05-25,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,42,1035,Voters,2023-05-22,2023-05-25,1,Older
McLaughlin,0.5,Nevada,Donald Trump,REP,48,400,Voters,2023-05-22,2023-05-24,0,Older
RMG Research,2.3,NA,Donald Trump,REP,41,1000,Voters,2023-05-22,2023-05-24,1,Older
RMG Research,2.3,NA,Donald Trump,REP,37,1000,Voters,2023-05-22,2023-05-24,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-22,2023-05-24,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,47,1000,Voters,2023-05-17,2023-05-24,1,Older
PPIC,2.5,California,Donald Trump,REP,25,1062,Voters,2023-05-17,2023-05-24,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-21,2023-05-23,1,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,38,678,Adults,2023-05-14,2023-05-23,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-20,2023-05-22,1,Older
Emerson,2.9,Iowa,Donald Trump,REP,48.8,1064,Voters,2023-05-19,2023-05-22,0,Older
Quinnipiac,2.8,NA,Donald Trump,REP,46,1616,Voters,2023-05-18,2023-05-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-05-19,2023-05-21,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-18,2023-05-20,1,Older
co/efficient,1.1,Kentucky,Donald Trump,REP,57,987,Voters,2023-05-18,2023-05-19,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-17,2023-05-19,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,47,2004,Voters,2023-05-17,2023-05-18,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,39,2004,Voters,2023-05-17,2023-05-18,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,50,2004,Voters,2023-05-17,2023-05-18,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,42,2004,Voters,2023-05-17,2023-05-18,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,41,2004,Voters,2023-05-17,2023-05-18,1,Older
Cygnal,2.1,NA,Donald Trump,REP,44.7,2527,Voters,2023-05-16,2023-05-18,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-16,2023-05-18,1,Older
Marquette Law School,3,NA,Donald Trump,REP,52,1010,Adults,2023-05-08,2023-05-18,1,Older
Marquette Law School,3,NA,Donald Trump,REP,52,833,Voters,2023-05-08,2023-05-18,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,37,1500,Voters,2023-05-17,2023-05-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,37,1500,Voters,2023-05-17,2023-05-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,37,1500,Voters,2023-05-17,2023-05-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1117,Voters,2023-05-17,2023-05-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,39,1117,Voters,2023-05-17,2023-05-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1117,Voters,2023-05-17,2023-05-17,1,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,43,500,Voters,2023-05-15,2023-05-17,0,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,44,500,Voters,2023-05-15,2023-05-17,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-15,2023-05-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-14,2023-05-16,1,Older
YouGov,3,NA,Donald Trump,REP,41,1500,Adults,2023-05-13,2023-05-16,1,Older
YouGov,3,NA,Donald Trump,REP,44,1302,Voters,2023-05-13,2023-05-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-13,2023-05-15,1,Older
Premise,1.9,NA,Donald Trump,REP,43,2042,Adults,2023-05-12,2023-05-15,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1591,Voters,2023-05-12,2023-05-15,1,Older
Ipsos,2.8,NA,Donald Trump,REP,36,4415,Adults,2023-05-09,2023-05-15,1,Older
Ipsos,2.8,NA,Donald Trump,IND,22,4415,Adults,2023-05-09,2023-05-15,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-05-12,2023-05-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,33,1016,Adults,2023-05-12,2023-05-14,1,Older
Clarity,1.6,NA,Donald Trump,REP,43,1122,Voters,2023-05-08,2023-05-14,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-11,2023-05-13,1,Older
WPAi,1.7,NA,Donald Trump,REP,40,789,Voters,2023-05-10,2023-05-13,1,Older
Big Village,1.2,NA,Donald Trump,REP,40.8,1009,Adults,2023-05-10,2023-05-12,1,Older
Big Village,1.2,NA,Donald Trump,REP,44.5,830,Voters,2023-05-10,2023-05-12,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-10,2023-05-12,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-09,2023-05-11,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-08,2023-05-10,1,Older
Public Opinion Strategies,1.6,Colorado,Donald Trump,REP,39,500,Voters,2023-05-07,2023-05-09,0,Older
Public Opinion Strategies,1.6,Virginia,Donald Trump,REP,41,500,Voters,2023-05-07,2023-05-09,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-07,2023-05-09,1,Older
Public Opinion Strategies,1.6,Minnesota,Donald Trump,REP,40,500,Voters,2023-05-06,2023-05-08,0,Older
Public Opinion Strategies,1.6,New Mexico,Donald Trump,REP,38,500,Voters,2023-05-06,2023-05-08,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-06,2023-05-08,1,Older
YouGov,3,NA,Donald Trump,REP,43,1060,Voters,2023-05-05,2023-05-08,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-05-05,2023-05-07,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-04,2023-05-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-05-03,2023-05-05,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-05-02,2023-05-04,1,Older
Spry Strategies,1.5,NA,Donald Trump,REP,44,1250,Voters,2023-05-02,2023-05-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,5000,Voters,2023-05-01,2023-05-03,1,Older
ABC/Washington Post,3,NA,Donald Trump,REP,49,1006,Adults,2023-04-28,2023-05-03,1,Older
ABC/Washington Post,3,NA,Donald Trump,REP,49,900,Voters,2023-04-28,2023-05-03,1,Older
GQR,2,NA,Donald Trump,REP,48,1569,Voters,2023-04-27,2023-05-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,5000,Voters,2023-04-30,2023-05-02,1,Older
YouGov,3,NA,Donald Trump,REP,41,1500,Adults,2023-04-29,2023-05-02,1,Older
YouGov,3,NA,Donald Trump,REP,46,1357,Voters,2023-04-29,2023-05-02,1,Older
Change Research,1.4,NA,Donald Trump,REP,43,1208,Voters,2023-04-28,2023-05-02,1,Older
Rasmussen,2.1,NA,Donald Trump,REP,48,1050,Voters,2023-04-27,2023-05-02,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-29,2023-05-01,1,Older
Premise,1.9,NA,Donald Trump,REP,45,2044,Adults,2023-04-27,2023-05-01,1,Older
Premise,1.9,NA,Donald Trump,REP,45,1577,Voters,2023-04-27,2023-05-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-04-28,2023-04-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-27,2023-04-29,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-26,2023-04-28,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,42,1012,Voters,2023-04-25,2023-04-27,1,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,43,500,Voters,2023-04-25,2023-04-27,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-25,2023-04-27,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,47,1000,Voters,2023-04-24,2023-04-27,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-24,2023-04-26,1,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,40,613,Voters,2023-04-18,2023-04-26,0,Older
Emerson,2.9,NA,Donald Trump,REP,41.1,1100,Voters,2023-04-24,2023-04-25,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-23,2023-04-25,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,40,1500,Voters,2023-04-24,2023-04-24,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,36,1500,Voters,2023-04-24,2023-04-24,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,41,1500,Voters,2023-04-24,2023-04-24,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,44,1257,Voters,2023-04-24,2023-04-24,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,39,1257,Voters,2023-04-24,2023-04-24,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,45,1257,Voters,2023-04-24,2023-04-24,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-22,2023-04-24,1,Older
Ipsos,2.8,NA,Donald Trump,REP,36,1005,Adults,2023-04-21,2023-04-24,1,Older
Ipsos,2.8,NA,Donald Trump,IND,22,1005,Adults,2023-04-21,2023-04-24,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-04-21,2023-04-23,1,Older
Big Village,1.2,NA,Donald Trump,REP,41.9,2019,Adults,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Donald Trump,REP,43.4,1619,Voters,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Kamala Harris,DEM,37.8,2019,Adults,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Donald Trump,REP,42.9,2019,Adults,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Kamala Harris,DEM,42.7,1619,Voters,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Donald Trump,REP,44.7,1619,Voters,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Kamala Harris,DEM,37.7,2019,Adults,2023-04-19,2023-04-23,1,Older
Big Village,1.2,NA,Kamala Harris,DEM,42.3,1619,Voters,2023-04-19,2023-04-23,1,Older
SSRS,2.4,Tennessee,Donald Trump,REP,42,502,Voters,2023-04-19,2023-04-23,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-20,2023-04-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-19,2023-04-21,1,Older
CWS Research,1.6,Texas,Donald Trump,REP,45,677,Voters,2023-04-17,2023-04-21,0,Older
Cygnal,2.1,NA,Donald Trump,REP,45.2,2500,Voters,2023-04-18,2023-04-20,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-18,2023-04-20,1,Older
Public Opinion Strategies,1.6,Wisconsin,Donald Trump,REP,44,500,Voters,2023-04-17,2023-04-20,0,Older
Public Opinion Strategies,1.6,Nevada,Donald Trump,REP,45,500,Voters,2023-04-17,2023-04-20,0,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,45,1845,Voters,2023-04-18,2023-04-19,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,38,1845,Voters,2023-04-18,2023-04-19,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,48,1845,Voters,2023-04-18,2023-04-19,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,41,1845,Voters,2023-04-18,2023-04-19,1,Older
Public Opinion Strategies,1.6,Michigan,Donald Trump,REP,42,500,Voters,2023-04-17,2023-04-19,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-17,2023-04-19,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-16,2023-04-18,1,Older
YouGov,3,NA,Donald Trump,REP,41,1500,Adults,2023-04-15,2023-04-18,1,Older
YouGov,3,NA,Donald Trump,REP,44,1316,Voters,2023-04-15,2023-04-18,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-15,2023-04-17,1,Older
YouGov,3,NA,Donald Trump,REP,42,1027,Voters,2023-04-14,2023-04-17,1,Older
YouGov,3,NA,Donald Trump,REP,36,1530,Adults,2023-04-14,2023-04-17,1,Older
Premise,1.9,NA,Donald Trump,REP,43,1968,Adults,2023-04-14,2023-04-17,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1485,Voters,2023-04-14,2023-04-17,1,Older
Fabrizio/Impact,1.7,NA,Donald Trump,REP,45,1500,Voters,2023-04-11,2023-04-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,6000,Voters,2023-04-14,2023-04-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-13,2023-04-15,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-12,2023-04-14,1,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,44,500,Voters,2023-04-11,2023-04-13,0,Older
Public Opinion Strategies,1.6,Pennsylvania,Donald Trump,REP,42,500,Voters,2023-04-11,2023-04-13,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-11,2023-04-13,1,Older
Wick,1.4,NA,Donald Trump,REP,43.4,1250,Voters,2023-04-10,2023-04-13,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-10,2023-04-12,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-09,2023-04-11,1,Older
YouGov,3,NA,Donald Trump,REP,39,1500,Adults,2023-04-08,2023-04-11,1,Older
YouGov,3,NA,Donald Trump,REP,44,1322,Voters,2023-04-08,2023-04-11,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-08,2023-04-10,1,Older
Clarity,1.6,NA,Donald Trump,REP,43,1214,Voters,2023-04-05,2023-04-10,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-07,2023-04-09,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-06,2023-04-08,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-05,2023-04-07,1,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,35,643,Voters,2023-03-27,2023-04-07,0,Older
YouGov,3,NA,Donald Trump,REP,37,1000,Adults,2023-04-04,2023-04-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-04-04,2023-04-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-03,2023-04-05,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-04-04,2023-04-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,33,1500,Voters,2023-04-04,2023-04-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-04-04,2023-04-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1180,Voters,2023-04-04,2023-04-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,36,1180,Voters,2023-04-04,2023-04-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1180,Voters,2023-04-04,2023-04-04,1,Older
Cygnal,2.1,Iowa,Donald Trump,REP,46.4,600,Voters,2023-04-03,2023-04-04,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-02,2023-04-04,1,Older
YouGov,3,NA,Donald Trump,REP,40,1500,Adults,2023-04-01,2023-04-04,1,Older
YouGov,3,NA,Donald Trump,REP,44,1319,Voters,2023-04-01,2023-04-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-04-01,2023-04-03,1,Older
Premise,1.9,NA,Donald Trump,REP,42,2000,Adults,2023-03-31,2023-04-03,1,Older
Premise,1.9,NA,Donald Trump,REP,43,1562,Voters,2023-03-31,2023-04-03,1,Older
Rasmussen,2.1,NA,Donald Trump,REP,47,971,Voters,2023-03-30,2023-04-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-03-31,2023-04-02,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,47,1000,Voters,2023-03-31,2023-04-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-03-30,2023-04-01,1,Older
YouGov,3,NA,Donald Trump,REP,43,729,Voters,2023-03-30,2023-03-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-03-29,2023-03-31,1,Older
