date,traffctl,visibility,light,rdsfcond,acclass,speeding,ag_driv,alcohol,disability
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-20,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-20,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-21,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-21,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-23,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-08-23,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-08-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-02,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-09-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-09-04,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-09-04,No Control,Clear,Dark,Dry,Fatal,None,Yes,None,None
2020-09-04,No Control,Clear,Dark,Dry,Fatal,None,Yes,None,None
2020-09-04,No Control,Clear,Dark,Dry,Fatal,None,Yes,None,None
2020-09-04,No Control,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2020-09-04,No Control,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2020-09-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-04,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-04,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-06,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-06,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-12,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-12,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-16,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-17,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-17,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-17,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2020-09-17,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2020-09-18,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-09-18,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-09-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-19,Others,Clear,Daylight,Dry,Fatal,None,None,Yes,None
2020-09-19,Others,Clear,Daylight,Dry,Fatal,None,None,Yes,None
2020-09-19,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-19,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-20,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-09-20,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-09-20,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-20,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-09-21,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-21,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-23,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-09-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-09-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-09-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-04,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-10-04,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-10-04,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-10-04,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-04,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-05,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-05,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-10-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-10-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-10-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-10-08,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-10-08,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-10-08,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-10-08,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-10-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-11,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-10-11,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-10-12,No Control,Disturbed,Dark,Wet,None or Others,None,None,None,None
2020-10-12,No Control,Disturbed,Dark,Wet,None or Others,None,None,None,None
2020-10-12,No Control,Disturbed,Dark,Wet,None or Others,None,None,None,None
2020-10-12,No Control,Disturbed,Dark,Wet,None or Others,None,None,None,None
2020-10-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-15,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2020-10-15,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2020-10-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-10-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-10-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-10-19,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-10-21,No Control,Clear,Dark,Dry,Fatal,None,None,None,Yes
2020-10-21,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-21,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-10-24,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,Yes
2020-10-24,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,Yes
2020-10-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-10-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-10-30,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2020-10-30,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2020-11-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-04,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-11-04,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-11-06,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-11-06,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-11-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-11,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-11,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2020-11-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2020-11-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-14,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-20,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-20,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-20,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-11-20,No Control,Clear,Dim Light,Dry,Fatal,None,Yes,None,None
2020-11-20,No Control,Clear,Dim Light,Dry,Fatal,None,Yes,None,None
2020-11-20,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-11-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2020-11-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2020-11-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2020-11-25,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-11-25,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-11-25,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-11-25,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-11-28,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,None,None
2020-11-28,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,None,None
2020-11-28,Traffic Signal,Clear,Dim Light,Dry,Fatal,Yes,Yes,None,None
2020-11-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-11-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-11-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-11-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-11-30,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-11-30,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-11-30,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-11-30,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-11-30,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-11-30,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-12-02,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-02,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-02,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-05,No Control,Clear,Dim Light,Dry,Fatal,None,None,None,None
2020-12-05,No Control,Clear,Dim Light,Dry,Fatal,None,None,None,None
2020-12-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-08,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-08,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-08,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-08,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-09,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-12-09,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-12-10,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-12-12,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-12-12,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-12-17,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-17,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-17,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-17,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-12-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-12-20,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2020-12-20,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2020-12-20,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2020-12-21,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-12-21,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-12-25,No Control,Disturbed,Dark,Others,Non-Fatal Injury,None,Yes,None,None
2020-12-25,No Control,Disturbed,Dark,Others,Non-Fatal Injury,None,Yes,None,None
2020-12-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-12-30,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-12-30,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-12-30,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2020-12-30,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-01,Traffic Signal,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2021-01-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2021-01-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2021-01-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2021-01-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2021-01-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2021-01-12,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2021-01-12,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2021-01-13,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2021-01-15,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2021-01-15,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-15,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-18,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-18,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2021-01-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2021-01-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2021-01-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2021-01-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2021-01-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-01-29,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-29,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-29,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-01-29,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2021-02-01,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2021-02-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-02-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2021-02-04,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2021-02-04,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2021-02-04,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
